"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
1,1,1,"B0B5TDSTS8",true,1990,"INR",2990,1000,33.44,114,3.9,"https://www.amazon.in/dp/B0B5TDSTS8","444.60",false,false,false,true,"Sponsored Ad - The Pant Project Luxury PV Stretchable Casual Pants for Men | Stylish Slim Fit Men's Wear Trousers for Offi...","https://m.media-amazon.com/images/I/61Qc9HBSo1L._AC_UL400_.jpg"
1,2,2,"B01FDK9PSY",true,764,"INR",2999,2235,74.52,6459,3.6,"https://www.amazon.in/dp/B01FDK9PSY","23252.40",false,false,false,true,"Sponsored Ad - 0-DEGREE Men's Running Shorts","https://m.media-amazon.com/images/I/61o+uaJipIL._AC_UL400_.jpg"
1,3,3,"B01BWL1EDM",true,529,"INR",990,461,46.57,5817,4.2,"https://www.amazon.in/dp/B01BWL1EDM","24431.40",false,false,false,true,"Sponsored Ad - VEGO Men's Regular Fit Capris","https://m.media-amazon.com/images/I/61iJ8WbST+L._AC_UL400_.jpg"
1,4,4,"B07FNMWKSK",true,949,"INR",2499,1550,62.02,1438,3.6,"https://www.amazon.in/dp/B07FNMWKSK","5176.80",false,false,false,true,"Sponsored Ad - McHenry Mens' Regular Fit PolyViscose Checkered Formal Trousers, Trousers","https://m.media-amazon.com/images/I/819fTINVfTL._AC_UL400_.jpg"
1,5,5,"B0BRKHXG3V",true,349,"INR",4999,4650,93.02,1473,4.2,"https://www.amazon.in/dp/B0BRKHXG3V","6186.60",false,false,false,false,"Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Mistry)","https://m.media-amazon.com/images/I/71MaGTXl7ML._AC_UL400_.jpg"
1,6,6,"B07DMVHSQ1",true,859,"INR",1399,540,38.6,6092,3.9,"https://www.amazon.in/dp/B07DMVHSQ1","23758.80",false,false,false,true,"Allen Solly Men's Slim Fit Shirt","https://m.media-amazon.com/images/I/71PnNitKnwL._AC_UL400_.jpg"
1,7,7,"B0BRKJ4NBH",true,349,"INR",4999,4650,93.02,1123,4.1,"https://www.amazon.in/dp/B0BRKJ4NBH","4604.30",false,false,false,false,"Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Patta)","https://m.media-amazon.com/images/I/71ZGe3YWTVL._AC_UL400_.jpg"
2,1,8,"B09S3LHSLK",true,299,"INR",418,119,28.47,45,3.9,"https://www.amazon.in/dp/B09S3LHSLK","175.50",false,false,false,false,"Sponsored Ad - Dixcy Scott Maximus Men Vest","https://m.media-amazon.com/images/I/716z4EyDEtL._AC_UL400_.jpg"
2,2,9,"B07FNMWKSK",true,949,"INR",2499,1550,62.02,1438,3.6,"https://www.amazon.in/dp/B07FNMWKSK","5176.80",false,false,false,true,"Sponsored Ad - McHenry Mens' Regular Fit PolyViscose Checkered Formal Trousers, Trousers","https://m.media-amazon.com/images/I/819fTINVfTL._AC_UL400_.jpg"
2,3,10,"B01E2Y07LQ",true,764,"INR",2999,2235,74.52,6459,3.6,"https://www.amazon.in/dp/B01E2Y07LQ","23252.40",false,false,false,true,"Sponsored Ad - 0-DEGREE Men's Running Shorts","https://m.media-amazon.com/images/I/51hH3cl6-VL._AC_UL400_.jpg"
2,4,11,"B08SW1PJTD",true,489,"INR",699,210,30.04,5750,3.7,"https://www.amazon.in/dp/B08SW1PJTD","21275.00",false,false,false,false,"Sponsored Ad - CBlue Men's Outdoor Quick Dry Lightweight Sports Shorts Zipper Pockets","https://m.media-amazon.com/images/I/71B0o+l+-UL._AC_UL400_.jpg"
2,5,12,"B09V2ZY14R",true,499,"INR",899,400,44.49,102,3.5,"https://www.amazon.in/dp/B09V2ZY14R","357.00",false,false,false,true,"GETCHI Men's Plain Shiny Solid Full Sleeves Regular Fit Formal Shirts","https://m.media-amazon.com/images/I/71VyW7m+ckL._AC_UL400_.jpg"
2,6,13,"B0BX44HN8P",true,369,"INR",999,630,63.06,10,3.8,"https://www.amazon.in/dp/B0BX44HN8P","38.00",false,false,true,true,"Neymar 10 Football Jersey 2022/23 with Shorts (Kids & Men)","https://m.media-amazon.com/images/I/41-0CwalT8L._AC_UL400_.jpg"
2,7,14,"B07YT179J4",true,829,"INR",2499,1670,66.83,11578,3.8,"https://www.amazon.in/dp/B07YT179J4","43996.40",false,false,true,true,"Amazon Brand - Symbol Men Dress Pants","https://m.media-amazon.com/images/I/717-WaIUi9L._AC_UL400_.jpg"
3,1,15,"B09B7PV8F5",true,649,"INR",2800,2151,76.82,179,3.8,"https://www.amazon.in/dp/B09B7PV8F5","680.20",false,false,false,true,"Sponsored Ad - VIMAL JONNEY Multicolor Cotton Blend Pyjamas for Men(Pack of 2)-D1_0002-P","https://m.media-amazon.com/images/I/716R1nJsIqL._AC_UL400_.jpg"
3,2,16,"B07FNMWKSK",true,949,"INR",2499,1550,62.02,1438,3.6,"https://www.amazon.in/dp/B07FNMWKSK","5176.80",false,false,false,true,"Sponsored Ad - McHenry Mens' Regular Fit PolyViscose Checkered Formal Trousers, Trousers","https://m.media-amazon.com/images/I/819fTINVfTL._AC_UL400_.jpg"
3,3,17,"B08SW1PJTD",true,489,"INR",699,210,30.04,5750,3.7,"https://www.amazon.in/dp/B08SW1PJTD","21275.00",false,false,false,false,"Sponsored Ad - CBlue Men's Outdoor Quick Dry Lightweight Sports Shorts Zipper Pockets","https://m.media-amazon.com/images/I/71B0o+l+-UL._AC_UL400_.jpg"
3,4,18,"B07VXVVPHG",true,569,"INR",1849,1280,69.23,15340,3.9,"https://www.amazon.in/dp/B07VXVVPHG","59826.00",false,false,false,true,"Sponsored Ad - Dennis Lingo Men's Solid Chinese Collar Casual Shirt","https://m.media-amazon.com/images/I/51a4r1pzQXL._AC_UL400_.jpg"
3,5,19,"B088RGMZF4",true,381,"INR",999,618,61.86,344,3.6,"https://www.amazon.in/dp/B088RGMZF4","1238.40",false,false,false,false,"SHAUN Men's Regular Fit Track pants","https://m.media-amazon.com/images/I/81NqBhgsDpL._AC_UL400_.jpg"
3,6,20,"B0BSRXVHBJ",true,1200,"INR",3999,2799,69.99,13,3.9,"https://www.amazon.in/dp/B0BSRXVHBJ","50.70",false,false,false,true,"Red Tape Cotton Solid Casual Joggers for Men | Comfortable & Breathable","https://m.media-amazon.com/images/I/51BX90sxZ0L._AC_UL400_.jpg"
3,7,21,"B07TMQ6NRC",true,1179,"INR",1999,820,41.02,445,3.8,"https://www.amazon.in/dp/B07TMQ6NRC","1691.00",false,false,false,true,"Jompers Men's Jacquard Silk Kurta and Pyjama","https://m.media-amazon.com/images/I/71o+66lNImL._AC_UL400_.jpg"
3,8,22,"B093X4KSQ5",true,649,"INR",1499,850,56.7,283,4,"https://www.amazon.in/dp/B093X4KSQ5","1132.00",false,false,false,true,"Neo Garments Men's Cotton Trackpants | (Sizes from : Medium to 9XL) |","https://m.media-amazon.com/images/I/71bCO5UGWsS._AC_UL400_.jpg"
1,8,23,"B09BZFLNLT",true,497,"INR",2499,2002,80.11,217,3.8,"https://www.amazon.in/dp/B09BZFLNLT","824.60",false,false,false,false,"Zartha Men Solid Casual Cotton Shirt","https://m.media-amazon.com/images/I/51OOakC7osL._AC_UL400_.jpg"
1,9,24,"B0BRKKS69N",true,349,"INR",4999,4650,93.02,986,4.1,"https://www.amazon.in/dp/B0BRKKS69N","4042.60",false,false,false,false,"Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Shed Floral)","https://m.media-amazon.com/images/I/71SNEa-l3xL._AC_UL400_.jpg"
1,10,25,"B09CLGWGJK",true,1179,"INR",1999,820,41.02,629,3.5,"https://www.amazon.in/dp/B09CLGWGJK","2201.50",false,false,false,true,"Allen Solly Men's Skinny Jeans","https://m.media-amazon.com/images/I/61boSZSvRsL._AC_UL400_.jpg"
1,11,26,"B07DPT9KDM",true,1295,"INR",1499,204,13.61,21487,4.1,"https://www.amazon.in/dp/B07DPT9KDM","88096.70",false,false,true,true,"Allen Solly Men's Cotton Crew Neck Sweatshirt","https://m.media-amazon.com/images/I/81Bq7yzdQsL._AC_UL400_.jpg"
1,12,27,"B0BX923F3X",true,499,"INR",999,500,50.05,29,3.6,"https://www.amazon.in/dp/B0BX923F3X","104.40",false,false,false,true,"SATPURUSH Men's Soft Cotton Lycra Digital Printed Casual Sleepwear & Loungewear Nightdress, Regular Fit Round Neck Short S...","https://m.media-amazon.com/images/I/51MBBTqQcvL._AC_UL400_.jpg"
1,13,28,"B079SLJPT1",true,499,"INR",1849,1350,73.01,31086,3.8,"https://www.amazon.in/dp/B079SLJPT1","118126.80",false,false,true,true,"Dennis Lingo Men's Solid Slim Fit Cotton Casual Shirt with Spread Collar & Full Sleeves","https://m.media-amazon.com/images/I/51yIybqYFTL._AC_UL400_.jpg"
1,14,29,"B098LSNGBW",true,849,"INR",1999,1150,57.53,5418,4,"https://www.amazon.in/dp/B098LSNGBW","21672.00",false,false,false,true,"DENIMHOLIC Men's Cotton Turtle Neck Sweater","https://m.media-amazon.com/images/I/71mDDeJQUnL._AC_UL400_.jpg"
1,15,30,"B094J7DD35",true,349,"INR",1199,850,70.89,3931,3.4,"https://www.amazon.in/dp/B094J7DD35","13365.40",false,false,false,false,"LookMark Men's Poly Cotton Digital Printed Stitched Half Sleeve Shirt","https://m.media-amazon.com/images/I/71cFpnm0b6S._AC_UL400_.jpg"
1,16,31,"B09MYLKRNT",true,499,"INR",1999,1500,75.04,2888,3.5,"https://www.amazon.in/dp/B09MYLKRNT","10108.00",false,false,false,true,"IndoPrimo Men's Regular Fit Casual Shirt","https://m.media-amazon.com/images/I/71yM0xUAetL._AC_UL400_.jpg"
1,17,32,"B071H7SZ1R",true,569,"INR",1849,1280,69.23,11964,3.9,"https://www.amazon.in/dp/B071H7SZ1R","46659.60",false,false,false,true,"Dennis Lingo Men's Solid Slim Fit Casual Shirt","https://m.media-amazon.com/images/I/61qcnAHZP3L._AC_UL400_.jpg"
1,18,33,"B075KKF5XL",true,669,"INR",1199,530,44.2,27676,3.9,"https://www.amazon.in/dp/B075KKF5XL","107936.40",false,false,false,true,"Diverse Men Formal Shirt","https://m.media-amazon.com/images/I/710+M61cX4L._AC_UL400_.jpg"
1,19,34,"B0BDWP8SYK",true,379,"INR",999,620,62.06,700,3.4,"https://www.amazon.in/dp/B0BDWP8SYK","2380.00",false,false,false,false,"SWADESI STUFF Dry Fit Track Pant for Men | Slim Fit Running Gym Stretchable Jogger","https://m.media-amazon.com/images/I/61B56ZjWatL._AC_UL400_.jpg"
1,20,35,"B08JQJYRZW",true,439,"INR",1099,660,60.05,5149,3.7,"https://www.amazon.in/dp/B08JQJYRZW","19051.30",false,false,false,false,"Urbano Fashion Men's Printed Full Sleeve Slim Fit Cotton T-Shirt","https://m.media-amazon.com/images/I/61bDoqhvEPL._AC_UL400_.jpg"
1,21,36,"B0BYZRQ677",true,749,"INR",1899,1150,60.56,4,5,"https://www.amazon.in/dp/B0BYZRQ677","20.00",false,false,false,true,"Sponsored Ad - FYLTR Men's Straight Fit Stretch Cotton Khaki Shorts - Soft Handfeel","https://m.media-amazon.com/images/I/51xA8fthyML._AC_UL400_.jpg"
1,22,37,"B073WCXDKX",true,518,"INR",588,70,11.9,10534,4.1,"https://www.amazon.in/dp/B073WCXDKX","43189.40",false,false,false,true,"Sponsored Ad - Van Heusen Men Boxer Briefs - 100% Combed Cotton - Pack of 2 - Anti Bacterial, Colour Fresh, Quick Dry","https://m.media-amazon.com/images/I/71kQCZoQrZL._AC_UL400_.jpg"
1,23,38,"B0BYZMLW9N",true,489,"INR",1299,810,62.36,2,3.5,"https://www.amazon.in/dp/B0BYZMLW9N","7.00",false,false,false,false,"Sponsored Ad - FYLTR Men's Solid Rayon Casual Shirt with Resort Collar & Half Sleeves","https://m.media-amazon.com/images/I/51Jo1RiTaOL._AC_UL400_.jpg"
1,24,39,"B0BVMQSXRQ",true,499,"INR",1299,800,61.59,4,1.5,"https://www.amazon.in/dp/B0BVMQSXRQ","6.00",false,false,false,false,"Sponsored Ad - DYRECTDEALS Men's Regular Fit Striped Polo T-Shirts","https://m.media-amazon.com/images/I/81yEUQQZCmL._AC_UL400_.jpg"
1,25,40,"B07HK6NT81",true,499,"INR",1849,1350,73.01,18947,4,"https://www.amazon.in/dp/B07HK6NT81","75788.00",false,false,false,true,"Dennis Lingo Men Casual Shirts","https://m.media-amazon.com/images/I/61YQd1wdQBL._AC_UL400_.jpg"
1,26,41,"B08Z3P78SL",true,499,"INR",999,500,50.05,15161,4,"https://www.amazon.in/dp/B08Z3P78SL","60644.00",false,false,true,true,"ENDEAVOUR WEAR Men's Regular Fit Trackpants","https://m.media-amazon.com/images/I/61R11o1DC+S._AC_UL400_.jpg"
1,27,42,"B099MN4VCH",true,849,"INR",2299,1450,63.07,1310,3.6,"https://www.amazon.in/dp/B099MN4VCH","4716.00",false,false,false,true,"Diverse Men Casual Shirt","https://m.media-amazon.com/images/I/512pBZ7L-JL._AC_UL400_.jpg"
1,28,43,"B0BM39QXHX",true,699,"INR",999,300,30.03,87,2.9,"https://www.amazon.in/dp/B0BM39QXHX","252.30",false,false,false,true,"JUGULAR Men's Polyester Solid Men Stylish Cargo Track Pants","https://m.media-amazon.com/images/I/61IIKfT7AZL._AC_UL400_.jpg"
1,29,44,"B07GTGJT74",true,699,"INR",2099,1400,66.7,16639,4,"https://www.amazon.in/dp/B07GTGJT74","66556.00",false,false,false,true,"Amazon Brand - Inkast Denim Co. Men's Slim Fit Casual Shirt","https://m.media-amazon.com/images/I/71ssF1s7V1L._AC_UL400_.jpg"
1,30,45,"B07FQHPLV4",true,1091,"INR",2599,1508,58.02,1416,3.7,"https://www.amazon.in/dp/B07FQHPLV4","5239.20",false,false,false,true,"Campus Sutra Men's Cotton Colour-Blocked Denim Jacket with Hoodie | Structured Jacket with Comfort Fit, Regular Full Sleev...","https://m.media-amazon.com/images/I/61Uirzqeh1L._AC_UL400_.jpg"
1,31,46,"B06Y2FG6R7",true,679,"INR",1099,420,38.22,61875,4.1,"https://www.amazon.in/dp/B06Y2FG6R7","253687.50",false,false,true,true,"Allen Solly Men's Regular Fit Polo","https://m.media-amazon.com/images/I/71eUwDk8z+L._AC_UL400_.jpg"
1,32,47,"B09GG7JX6H",true,498,"INR",1399,901,64.4,145,4.3,"https://www.amazon.in/dp/B09GG7JX6H","623.50",false,false,false,true,"Rock Paper Scissors Mens Hoodie Tank Top Workout Super Men Vests Gym Vest","https://m.media-amazon.com/images/I/61T62xzR+1L._AC_UL400_.jpg"
1,33,48,"B079WL8BDN",true,599,"INR",1299,700,53.89,8129,3.6,"https://www.amazon.in/dp/B079WL8BDN","29264.40",false,false,false,true,"Peppyzone Men's Camouflage Regular Fit Track Pant","https://m.media-amazon.com/images/I/610BjJqZ67L._AC_UL400_.jpg"
1,34,49,"B07TKKQHG1",true,692.31,"INR",2499,1806.69,72.3,10500,3.6,"https://www.amazon.in/dp/B07TKKQHG1","37800.00",false,false,false,true,"Amazon Brand - Symbol Men Casual Trousers","https://m.media-amazon.com/images/I/61YHtYYabpL._AC_UL400_.jpg"
1,35,50,"B074RFHJD8",true,899,"INR",1599,700,43.78,111,3.6,"https://www.amazon.in/dp/B074RFHJD8","399.60",false,false,false,true,"Raymond Men's 1.25 m Unstitched Checkered Pant Piece (Grey, Free Size)","https://m.media-amazon.com/images/I/81GmuMycGFL._AC_UL400_.jpg"
1,36,51,"B01AM3EF6Y",true,839,"INR",929,90,9.69,316,3.5,"https://www.amazon.in/dp/B01AM3EF6Y","1106.00",false,false,false,true,"Raymond Men's Unstitched 1.3 m Trouser (Grey, Free Size)","https://m.media-amazon.com/images/I/71aVqEzwpoL._AC_UL400_.jpg"
1,37,52,"B0B1MMMKVQ",true,720,"INR",1499,779,51.97,477,3.6,"https://www.amazon.in/dp/B0B1MMMKVQ","1717.20",false,false,true,true,"NEVER LOSE Mens 2 Pack Polyester Yoga Short Men Summer Running Gym Sports Shorts with Pockets Shorts for Men","https://m.media-amazon.com/images/I/31ESWFjUO9L._AC_UL400_.jpg"
1,38,53,"B01CE7XQ70",true,1099,"INR",1229,130,10.58,2901,4,"https://www.amazon.in/dp/B01CE7XQ70","11604.00",false,false,false,true,"Jockey Men's Cotton Track Pants","https://m.media-amazon.com/images/I/71+tI3dl6iL._AC_UL400_.jpg"
1,39,54,"B0BSN915F3",true,873,"INR",3799,2926,77.02,4,4.3,"https://www.amazon.in/dp/B0BSN915F3","17.20",false,false,false,true,"Red Tape Nylon Spandex Solid Athleisure Joggers for Men | Comfortable & Breathable","https://m.media-amazon.com/images/I/511wWvmrq-L._AC_UL400_.jpg"
1,40,55,"B07PDSG4BW",true,3395,"INR",7995,4600,57.54,39,4.1,"https://www.amazon.in/dp/B07PDSG4BW","159.90",false,false,false,true,"Raymond Fabrics Makers Men's Viscose Unstitched Shirt and Trouser Fabric Combo (Multicolour, Free Size) - Set of 5","https://m.media-amazon.com/images/I/61wSLQuYMlL._AC_UL400_.jpg"
1,41,56,"B07RMZFJVJ",true,449,"INR",999,550,55.06,1083,3.9,"https://www.amazon.in/dp/B07RMZFJVJ","4223.70",false,false,false,false,"JUARI BE A GENTLEMAN Hooded Vest","https://m.media-amazon.com/images/I/61ScRyBMmVL._AC_UL400_.jpg"
1,42,57,"B07YT179J4",true,829,"INR",2499,1670,66.83,11578,3.8,"https://www.amazon.in/dp/B07YT179J4","43996.40",false,false,true,true,"Amazon Brand - Symbol Men Dress Pants","https://m.media-amazon.com/images/I/717-WaIUi9L._AC_UL400_.jpg"
1,43,58,"B0B4T86QJ2",true,914,"INR",1499,585,39.03,240,3.8,"https://www.amazon.in/dp/B0B4T86QJ2","912.00",false,false,false,true,"Allen Solly Men's Regular Fit Shirt","https://m.media-amazon.com/images/I/61IEY5kkOFL._AC_UL400_.jpg"
1,44,59,"B0B396N57L",true,999,"INR",2599,1600,61.56,1,5,"https://www.amazon.in/dp/B0B396N57L","5.00",false,false,false,true,"Amazon Brand - Symbol Men Casual Pants","https://m.media-amazon.com/images/I/61oRzu8XRtL._AC_UL400_.jpg"
1,45,60,"B00W05QSGI",true,1149,"INR",1199,50,4.17,1614,4.2,"https://www.amazon.in/dp/B00W05QSGI","6778.80",false,false,false,false,"Jockey Mens Straight-fit Track Pants","https://m.media-amazon.com/images/I/5174joR-ImL._AC_UL400_.jpg"
1,46,61,"B07TKK6YNT",false,279,"INR",0,0,0,124,4,"https://www.amazon.in/dp/B07TKK6YNT","496.00",false,false,false,false,"Zexer Men Men Compression T-Shirt Gym and Sports Wear T-Shirt for Men | Body fit Skinny T-Shirt (Black","https://m.media-amazon.com/images/I/51gLonI8VsL._AC_UL400_.jpg"
1,47,62,"B0B7FD8T89",true,299,"INR",899,600,66.74,34,3.5,"https://www.amazon.in/dp/B0B7FD8T89","119.00",false,false,false,false,"MASCARI Men's Regular Sleeveless Polyester Vest | Anti-Microbial | Anti Odor, Breath tech Super Soft & Comfort Fit Gym Ves...","https://m.media-amazon.com/images/I/418anFXsViL._AC_UL400_.jpg"
1,48,63,"B0BSRXVHBJ",true,1200,"INR",3999,2799,69.99,13,3.9,"https://www.amazon.in/dp/B0BSRXVHBJ","50.70",false,false,false,true,"Red Tape Cotton Solid Casual Joggers for Men | Comfortable & Breathable","https://m.media-amazon.com/images/I/51BX90sxZ0L._AC_UL400_.jpg"
1,49,64,"B07ZBDVMXK",true,799,"INR",1999,1200,60.03,2621,3.9,"https://www.amazon.in/dp/B07ZBDVMXK","10221.90",false,false,false,true,"Veirdo Fleece Material Regular Fit Full Sleeves Hooded Neck Navy & Maroon Colorblock Winter Wear Casual Jacket Sweatshirt ...","https://m.media-amazon.com/images/I/61lh+j0NtEL._AC_UL400_.jpg"
1,50,65,"B07YHXNT8D",true,2399,"INR",2699,300,11.12,172,3.9,"https://www.amazon.in/dp/B07YHXNT8D","670.80",false,false,false,true,"Raymond Fabrics Makers Men's Unstitched Poly Cotton Plain Shirt and Trouser Fabric (Multicolour, Free Size) -Combo Set of 2","https://m.media-amazon.com/images/I/71ZucGFI2xL._AC_UL400_.jpg"
1,51,66,"B083D3FKJ3",true,404,"INR",999,595,59.56,576,3.4,"https://www.amazon.in/dp/B083D3FKJ3","1958.40",false,false,false,false,"SHAUN Men's Regular Fit Trackapant and Joggers","https://m.media-amazon.com/images/I/7166+Wcj6AL._AC_UL400_.jpg"
1,52,67,"B09ZLBKR1C",true,539,"INR",999,460,46.05,479,3.6,"https://www.amazon.in/dp/B09ZLBKR1C","1724.40",false,false,true,true,"Unbeatable Polyester Spandex Men's Sports Running Set Compression Shirt + Pants Skin-Tight Long Sleeves Quick Dry Fitness ...","https://m.media-amazon.com/images/I/41ySXF78faL._AC_UL400_.jpg"
1,53,68,"B079J2QGY3",true,1396,"INR",1699,303,17.83,1092,3.8,"https://www.amazon.in/dp/B079J2QGY3","4149.60",false,false,false,true,"SAPPER Men's Cotton Regular Fit Cargo Pants","https://m.media-amazon.com/images/I/61QfTugdNhL._AC_UL400_.jpg"
1,54,69,"B0BDFZNKFL",true,852,"INR",1004,152,15.14,594,4.3,"https://www.amazon.in/dp/B0BDFZNKFL","2554.20",false,false,false,true,"Lux Cottswool Men's R-Neck Thermal Top and Lower Set","https://m.media-amazon.com/images/I/61kK4PUgGoL._AC_UL400_.jpg"
1,55,70,"B09VLBR2CJ",true,289,"INR",1299,1010,77.75,84,3.5,"https://www.amazon.in/dp/B09VLBR2CJ","294.00",false,false,false,false,"EYEBOGLER Men's Designer Half Sleeves Hooded Neck Printed T-Shirt Black WhiteEYEBOGLERMenWesternT-Shirt","https://m.media-amazon.com/images/I/51tJ1olZaFL._AC_UL400_.jpg"
1,56,71,"B0BY56L55X",true,899,"INR",2699,1800,66.69,23,3.7,"https://www.amazon.in/dp/B0BY56L55X","85.10",false,false,false,true,"SWADESI STUFF Dry Fit Addi Track Suit Set for Men | Slim Fit Perfect for Jogging and Lounging","https://m.media-amazon.com/images/I/61kkRuK8tsL._AC_UL400_.jpg"
1,57,72,"B0C2CD6JB3",true,499,"INR",999,500,50.05,59,4.9,"https://www.amazon.in/dp/B0C2CD6JB3","289.10",false,false,false,true,"Sponsored Ad - Laxeric Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt","https://m.media-amazon.com/images/I/61lJEfHrvXL._AC_UL400_.jpg"
1,58,73,"B0BZCR3HMP",true,499,"INR",999,500,50.05,86,4.4,"https://www.amazon.in/dp/B0BZCR3HMP","378.40",false,false,false,true,"Sponsored Ad - Laxeric Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt","https://m.media-amazon.com/images/I/51pysXbi3AL._AC_UL400_.jpg"
1,59,74,"B09CNVR1PH",true,999,"INR",1180,181,15.34,21,4,"https://www.amazon.in/dp/B09CNVR1PH","84.00",false,false,false,false,"Sponsored Ad - TRYB Pro Mens Sport Performance Stretch Underwear Quick Dry Moisture Wicking Athletic Active Kooltex Short ...","https://m.media-amazon.com/images/I/81Ed4wRK8jL._AC_UL400_.jpg"
1,60,75,"B01M0H0T24",true,899,"INR",1129,230,20.37,7843,4.3,"https://www.amazon.in/dp/B01M0H0T24","33724.90",false,false,true,true,"Sponsored Ad - Van Heusen Athleisure Men Knit Shorts - Cotton Rich - Smart Tech, Easy Stain Release, Anti Stat, Ultra Sof...","https://m.media-amazon.com/images/I/717eq2vlZKL._AC_UL400_.jpg"
2,8,76,"B074RFHJD8",true,899,"INR",1599,700,43.78,111,3.6,"https://www.amazon.in/dp/B074RFHJD8","399.60",false,false,false,true,"Raymond Men's 1.25 m Unstitched Checkered Pant Piece (Grey, Free Size)","https://m.media-amazon.com/images/I/81GmuMycGFL._AC_UL400_.jpg"
2,9,77,"B01I779AJ4",true,699,"INR",1099,400,36.4,113,3.3,"https://www.amazon.in/dp/B01I779AJ4","372.90",false,false,false,true,"Raymond Men's Viscose 1.25 m Unstitched Trouser Fabric (Beige, Free Size)","https://m.media-amazon.com/images/I/81P6CCnAXYL._AC_UL400_.jpg"
2,10,78,"B0B59K2G9J",true,1519,"INR",3099,1580,50.98,419,3.3,"https://www.amazon.in/dp/B0B59K2G9J","1382.70",false,false,false,true,"MANCREW Formal Pants for Men | Men's Slim fit Formal Pant Combo | Non Stretchable Trouser | Office wear Trousers","https://m.media-amazon.com/images/I/710B6D2CFhL._AC_UL400_.jpg"
2,11,79,"B01DF8ZZ8A",true,2299,"INR",5999,3700,61.68,9327,3.8,"https://www.amazon.in/dp/B01DF8ZZ8A","35442.60",false,false,true,true,"MANQ Men's Slim Fit Single Breasted Blazer","https://m.media-amazon.com/images/I/61rwAnWWDjL._AC_UL400_.jpg"
2,12,80,"B0BM5R82MK",true,289,"INR",449,160,35.63,8,2.7,"https://www.amazon.in/dp/B0BM5R82MK","21.60",false,false,false,false,"Polyester Men's Joggers Regular Fit Stretchable Track Pant | Stylish Pajamas for Gym, Yoga and Running | Pack of 1 | Stret...","https://m.media-amazon.com/images/I/31kDgRgGTtL._AC_UL400_.jpg"
2,13,81,"B08ZSZL3L5",true,175,"INR",499,324,64.93,287,3.8,"https://www.amazon.in/dp/B08ZSZL3L5","1090.60",false,false,false,false,"BISMAADH Cotton Helmet Skull Cap (FreeSize)","https://m.media-amazon.com/images/I/512ZAxf5YwL._AC_UL400_.jpg"
2,14,82,"B0BTW2MYL4",true,799,"INR",1999,1200,60.03,24,3.7,"https://www.amazon.in/dp/B0BTW2MYL4","88.80",false,false,false,true,"JUST RIDER Men's Sports Running Set Compression Shirt + Pants Skin-Tight Long Sleeves Quick Dry Fitness Tracksuit Gym Yoga...","https://m.media-amazon.com/images/I/4164gm+xefL._AC_UL400_.jpg"
2,15,83,"B01MRY9SNX",true,545,"INR",699,154,22.03,658,3.7,"https://www.amazon.in/dp/B01MRY9SNX","2434.60",false,false,false,true,"Siyaram's Men's Unstitched 2.25 m Trouser and Shirt Fabric Combo (Multicolour, Free Size), synthetic","https://m.media-amazon.com/images/I/81rrIYkDiXL._AC_UL400_.jpg"
2,16,84,"B07TN2SVBC",true,975,"INR",1299,324,24.94,130,4,"https://www.amazon.in/dp/B07TN2SVBC","520.00",false,false,false,true,"Nivia Hook Cricket Jersey Set Half Sleeves for Men (XL, White)","https://m.media-amazon.com/images/I/51wDBvtINmL._AC_UL400_.jpg"
2,17,85,"B077QQRQFP",true,1099,"INR",2499,1400,56.02,227,3.6,"https://www.amazon.in/dp/B077QQRQFP","817.20",false,false,false,false,"KUNDAN SULZ GWALIOR Men's Executive Beige, Light Cadbury & Light Golden Color Fancy Formal Trouser Fabric (3 Pant Pieces f...","https://m.media-amazon.com/images/I/91CehAHQ-kL._AC_UL400_.jpg"
2,18,86,"B07Q7NSX3B",true,499,"INR",800,301,37.63,6201,4.1,"https://www.amazon.in/dp/B07Q7NSX3B","25424.10",false,true,false,true,"maikun Canvas Belt Men with Black Double D-ring Buckle Web Military Tactical Belt for Mens","https://m.media-amazon.com/images/I/617opzc29ZL._AC_UL400_.jpg"
2,19,87,"B01MY1IA98",true,675,"INR",799,124,15.52,74,3.5,"https://www.amazon.in/dp/B01MY1IA98","259.00",false,false,false,true,"Raymond Men's Cotton Unstitched 1.30 m Trouser Fabric (Black, Free Size)","https://m.media-amazon.com/images/I/71Yb8pjD+NL._AC_UL400_.jpg"
2,20,88,"B0BRKKC5JX",true,349,"INR",4999,4650,93.02,562,4,"https://www.amazon.in/dp/B0BRKKC5JX","2248.00",false,false,false,false,"Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Beach Blue,Red,Rama)","https://m.media-amazon.com/images/I/71lKVTIW5QL._AC_UL400_.jpg"
